"pitcher","game_year","num_pitch_types","pitch_arsenal","total_combinations","total_pitches","release_similarity_arsenal","approach_divergence_arsenal","tunnel_quality_arsenal"
669854,2025,4,"CH/CU/FF/SL",12,7137,0.241048735410473,0.881511510709265,0.561280123059869
622663,2025,6,"CH/FC/FF/SI/SL/ST",30,40965,0.262582166455582,0.859967592234563,0.561274879345073
624647,2023,3,"CH/SI/SL",6,3060,0.274810227053114,0.84764112984508,0.561225678449097
593958,2023,5,"CH/FC/FF/SI/SL",20,28452,0.29051372153624,0.831880205156995,0.561196963346618
666818,2024,4,"FC/FF/SI/SL",12,2061,0.247278484552983,0.875099627774667,0.561189056163825
666214,2025,5,"CH/CU/FC/FF/SL",20,21780,0.25778681014147,0.864588092592176,0.561187451366823
605513,2023,5,"CH/CU/FF/SI/SL",20,6660,0.233021658079875,0.889346196981846,0.561183927530861
687396,2023,3,"FF/FS/SL",6,2964,0.225179418837792,0.897083493844113,0.561131456340952
592094,2024,5,"CH/FC/FF/SL/ST",20,13260,0.226148307640114,0.896096117011543,0.561122212325828
702056,2025,3,"FF/FS/SL",6,1434,0.290832329388118,0.831358641411604,0.561095485399861
673820,2025,4,"FF/FS/SI/SL",12,549,0.291536417828108,0.830644658284199,0.561090538056154
642216,2025,4,"CH/FF/SI/SL",12,1494,0.266275963450707,0.855873551400816,0.561074757425761
672851,2024,5,"CH/CU/FF/SI/SL",20,2136,0.267296757327186,0.854777819426944,0.561037288377065
664353,2023,5,"CH/CU/FF/SI/ST",20,13116,0.223830508155218,0.898195521838065,0.561013014996641
663978,2024,4,"CH/CU/FF/SL",12,13131,0.232630715165574,0.889368076616453,0.560999395891013
660604,2025,4,"CH/CU/FF/SL",12,1566,0.260496030296086,0.861492154171517,0.560994092233802
690925,2025,2,"FF/SL",2,1395,0.242738419848436,0.87924801052381,0.560993215186123
641585,2023,5,"CH/CU/FC/FF/ST",20,26412,0.226298752463523,0.895666135862375,0.560982444162949
666277,2025,4,"CH/FF/SI/SL",12,6228,0.257918718667002,0.864008192335626,0.560963455501314
674384,2025,2,"FF/SL",2,729,0.212165587278999,0.909723558511724,0.560944572895361
672860,2024,2,"FF/SL",2,1035,0.231244502499684,0.890564942766706,0.560904722633195
669062,2025,4,"CH/FF/SI/SL",12,4338,0.253385874651421,0.868291039676326,0.560838457163873
664353,2025,4,"CH/CU/FC/FF",12,504,0.20331629873673,0.918306173239905,0.560811235988317
694335,2025,4,"FC/FF/SI/ST",12,8604,0.251876336416723,0.869699755904656,0.560788046160689
434378,2025,6,"CH/CU/FF/SI/SL/ST",30,39120,0.236660163165262,0.884903030372838,0.56078159676905
519326,2025,5,"CH/FF/SI/SL/ST",20,3984,0.244521364014422,0.876987524060945,0.560754444037684
663399,2025,5,"CH/FF/SI/SL/ST",20,6144,0.251883858313201,0.869566663434015,0.560725260873608
572020,2024,5,"CH/FC/FF/KC/SI",20,20496,0.260353481316122,0.861052756895154,0.560703119105638
608665,2023,5,"CH/CU/FF/SI/SL",20,13356,0.245627789256103,0.87575732480821,0.560692557032156
663455,2025,3,"CH/FF/SL",6,2988,0.231888470683267,0.889489384147816,0.560688927415542
675540,2023,4,"CH/CU/FF/SL",12,13446,0.236942935920719,0.884427704116323,0.560685320018521
669724,2025,4,"CH/FF/SI/SL",12,8514,0.291731676137637,0.829619814434678,0.560675745286157
624522,2024,5,"CH/CU/FC/FF/ST",20,6444,0.252516750673776,0.868816753663892,0.560666752168834
605151,2023,4,"CH/FF/KC/SI",12,1341,0.241383480959324,0.879873006246142,0.560628243602733
674444,2024,2,"FC/FF",2,240,0.253460351993118,0.867657197133183,0.560558774563151
500779,2024,5,"CH/CU/FF/SI/SV",20,33000,0.223980047214666,0.89699971660602,0.560489881910343
800049,2024,5,"CH/CU/FF/SI/SL",20,6996,0.255450245459089,0.865508515276909,0.560479380367999
657585,2025,5,"FC/FF/FS/SI/ST",20,11748,0.257734787391048,0.863162620617613,0.56044870400433
677161,2025,5,"CH/FC/FF/SI/ST",20,6900,0.239053917239935,0.881804389372293,0.560429153306114
573186,2025,7,"CU/FC/FF/FS/SI/SL/SV",42,12672,0.255847513487162,0.864957760036645,0.560402636761904
678692,2025,5,"CH/FF/SI/SL/ST",20,13896,0.246881291969032,0.873795508190049,0.56033840007954
593334,2024,4,"CH/CU/FF/SI",12,3357,0.269631442547533,0.850954785523868,0.5602931140357
676083,2023,4,"CU/FF/FS/ST",12,918,0.236995281301624,0.883587579820831,0.560291430561228
685801,2024,4,"CU/FF/SL/ST",12,2691,0.208411951506277,0.912088333356321,0.560250142431299
642547,2024,4,"CH/CU/FF/SL",12,27576,0.227911569644512,0.89256635795307,0.560238963798791
671109,2025,4,"CH/FF/SL/ST",12,2718,0.245740613613199,0.874684169543616,0.560212391578407
676596,2023,4,"CH/CU/FF/SI",12,6831,0.274089630198388,0.846297205697623,0.560193417948006
701581,2025,4,"CH/FF/SI/SL",12,7938,0.274761372150533,0.845622800708887,0.56019208642971
643511,2025,2,"SI/SL",2,2934,0.231041908260664,0.889324257923736,0.5601830830922
668970,2023,4,"FC/FF/SI/ST",12,5490,0.260551344460123,0.859743299245617,0.56014732185287
656557,2025,4,"FF/FS/SI/ST",12,6741,0.250055615716469,0.870185381025617,0.560120498371043
670036,2024,3,"FC/FF/ST",6,2310,0.286485136556728,0.833744948624085,0.560115042590406
687922,2023,5,"CH/FC/FF/SL/ST",20,1776,0.247431655039945,0.872796500403823,0.560114077721884
685107,2025,5,"CH/FF/SI/SL/ST",20,5784,0.247038453597668,0.873178842500717,0.560108648049193
669330,2024,5,"CH/CU/FC/FF/SL",20,3108,0.240962001591374,0.879213605270989,0.560087803431181
594577,2023,6,"CH/CU/FC/FF/SI/SL",30,6780,0.251817144178329,0.868252470854197,0.560034807516263
663855,2025,5,"FF/FS/SI/SL/ST",20,14388,0.241328294756037,0.878665881145333,0.559997087950685
622786,2025,4,"CH/FF/SI/SL",12,2736,0.272962865838902,0.847026592257248,0.559994729048075
676130,2025,5,"CH/FF/SI/SL/ST",20,13140,0.252894436699302,0.867051022906997,0.559972729803149
641816,2024,4,"FC/FF/FS/SL",12,2061,0.261050172170941,0.858894697865098,0.55997243501802
661563,2024,3,"CH/FF/SL",6,15978,0.25513916843989,0.864787543328456,0.559963355884173
621053,2024,5,"CH/FC/FF/SI/ST",20,9828,0.267465043700445,0.852453478623872,0.559959261162159
598264,2023,3,"FF/FS/KC",6,2400,0.240674405542936,0.879220239836815,0.559947322689875
663855,2024,4,"FF/FS/SI/ST",12,17622,0.244302111052927,0.875561510988803,0.559931811020865
676979,2023,3,"CH/FF/ST",6,1728,0.215459684958744,0.904387699236154,0.559923692097449
621107,2024,6,"CH/CU/FC/FF/SI/ST",30,36630,0.249525549104395,0.870304678963026,0.559915114033711
663559,2025,5,"CU/FF/FS/SI/SL",20,23412,0.291956973317119,0.82785554471955,0.559906259018334
800049,2025,6,"CH/CU/FF/SI/SL/ST",30,7335,0.249820077073745,0.869963040269619,0.559891558671682
608379,2023,5,"CH/CU/FC/FF/SI",20,26568,0.247671635213516,0.872080679341003,0.559876157277259
611093,2023,3,"CH/FF/SL",6,756,0.252540312311243,0.867210878326696,0.559875595318969
592773,2025,4,"FF/FS/SL/ST",12,9558,0.230527026226433,0.889170911281278,0.559848968753855
680573,2023,3,"CH/FF/SL",6,582,0.216568818449536,0.903033514575459,0.559801166512498
592254,2023,4,"CH/FC/FF/ST",12,2556,0.223889173332305,0.89567672793561,0.559782950633957
668665,2023,5,"CH/CU/FC/FF/ST",20,5856,0.212638267697168,0.906776851513203,0.559707559605185
650633,2023,4,"CH/FF/SI/ST",12,15129,0.239071766793933,0.880330774641776,0.559701270717854
663485,2025,5,"CU/FC/FF/FS/SI",20,13716,0.244301303917145,0.875041427732914,0.559671365825029
687931,2025,3,"CH/SI/SL",6,2418,0.250072323684395,0.869228049398508,0.559650186541451
670174,2023,5,"CH/FC/FF/SI/SL",20,16596,0.261416564777568,0.857835897432615,0.559626231105091
595897,2024,2,"FF/SL",2,621,0.200221346162065,0.918993159356657,0.559607252759361
594835,2023,5,"CH/CU/FC/FF/SI",20,9720,0.257961083291851,0.861178396578518,0.559569739935184
657376,2023,5,"CH/FC/KC/SI/ST",20,32496,0.270787424738962,0.848329709391119,0.55955856706504
596001,2025,4,"CH/FF/SI/SL",12,9288,0.263489487333651,0.855605007460207,0.559547247396929
544150,2025,5,"CH/CU/FC/FF/SV",20,2076,0.243934698813847,0.875033726704956,0.559484212759402
671109,2024,3,"CH/FF/SL",6,264,0.25742965181074,0.861527509864983,0.559478580837862
666142,2023,5,"CH/FC/FF/KC/SL",20,18888,0.234679947565276,0.884275863522072,0.559477905543674
666154,2023,5,"CH/FC/FF/SI/SL",20,6972,0.287835300680852,0.831045428162097,0.559440364421474
527054,2023,5,"CH/CU/FC/FF/SI",20,12960,0.283902292876926,0.834934987532081,0.559418640204504
641427,2023,5,"CU/FC/FF/SI/ST",20,1272,0.246606995231904,0.872219809883872,0.559413402557888
607179,2023,3,"FF/FS/SL",6,5484,0.23633864770392,0.882430490841631,0.559384569272775
681517,2024,5,"CH/CU/FF/SL/ST",20,8340,0.237862751512599,0.880900228823434,0.559381490168017
671922,2024,3,"FF/FS/ST",6,6996,0.228874667723178,0.889766646932095,0.559320657327637
573186,2024,7,"CU/FC/FF/FS/SI/SL/SV",42,47826,0.26970657941803,0.848900100701414,0.559303340059722
605218,2025,3,"CH/CU/FF",6,540,0.219102697424169,0.899480638986446,0.559291668205307
608334,2024,6,"CH/CU/FF/SI/SL/ST",30,22035,0.254024962529637,0.864524029591312,0.559274496060475
695549,2025,5,"CH/CU/FF/SI/SL",20,10500,0.233384362345048,0.885104397754976,0.559244380050012
642585,2023,3,"FS/SI/SL",6,5928,0.243998462687646,0.874471193361846,0.559234828024746
593334,2023,4,"CH/CU/FF/SI",12,14877,0.267270168116836,0.851188889699236,0.559229528908036
680570,2024,4,"CH/CU/FF/SL",12,16911,0.221641507442615,0.896771481132919,0.559206494287767
687014,2024,5,"FC/FF/KC/SI/SL",20,2700,0.264968334489639,0.853269341077749,0.559118837783694
593974,2024,4,"CH/FF/SI/SL",12,5517,0.293482637184352,0.824716177659356,0.559099407421854
660761,2023,6,"CH/FC/FF/SI/SL/ST",30,9285,0.260326655696987,0.857869337762951,0.559097996729969
681402,2024,3,"CH/FF/SL",6,2700,0.232703804476077,0.885420231474721,0.559062017975399
663738,2024,5,"CH/FF/KC/SI/SL",20,7536,0.273552035767615,0.844560957120748,0.559056496444182
624133,2025,6,"CH/CU/FC/FF/SI/SL",30,36450,0.247974505361271,0.870125641235129,0.5590500732982
689017,2025,4,"CH/FF/KC/SL",12,6957,0.219193845264901,0.898900609909511,0.559047227587206
680735,2025,5,"CU/FC/FF/FS/SL",20,5100,0.268088266953736,0.850002609112818,0.559045438033277
641755,2025,4,"CH/CU/FF/SL",12,11025,0.286777671434108,0.831304861275482,0.559041266354795
656550,2024,5,"CH/CU/FC/FF/SL",20,12288,0.273745290531679,0.844321184377866,0.559033237454773
472610,2023,4,"FF/FS/SI/ST",12,9045,0.233709876753273,0.884296861579822,0.559003369166548
645261,2025,5,"CH/CU/FF/SI/SL",20,34692,0.27740849856223,0.840561174548442,0.558984836555336
676680,2025,3,"FF/SI/ST",6,384,0.20981384842576,0.908153339448362,0.558983593937061
671111,2023,4,"CH/FF/SL/ST",12,3411,0.246728639762816,0.871235129894327,0.558981884828571
623437,2023,4,"CH/FC/SI/ST",12,9414,0.27842870768722,0.839526281791571,0.558977494739396
678606,2023,5,"CH/FC/FF/SI/SL",20,6708,0.276878851441227,0.841068158237611,0.558973504839419
668678,2024,5,"CH/FC/FF/KC/SL",20,30024,0.244135114736374,0.873774396222136,0.558954755479255
674003,2024,5,"CH/CU/FC/FF/SL",20,14100,0.248558685671111,0.869328500480177,0.558943593075644
676428,2024,4,"CH/FF/SI/ST",12,5805,0.271588004215352,0.846230331664838,0.558909167940094
675848,2025,2,"FF/SL",2,3222,0.185303911926662,0.93250563451838,0.558904773222521
571863,2023,3,"FC/FF/SL",6,3504,0.247284745932229,0.870489351882133,0.558887048907181
656546,2024,4,"FF/FS/SI/SL",12,8910,0.240465431626174,0.877232464607779,0.558848948116976
669194,2024,6,"CH/CU/FC/FF/SL/ST",30,36090,0.230914600483484,0.886757902252678,0.558836251368081
680704,2023,4,"FF/FS/SI/SL",12,9036,0.258299433159376,0.859336995534864,0.55881821434712
660787,2025,4,"CH/FF/SI/SL",12,5310,0.28450665369933,0.833096208694121,0.558801431196726
678821,2025,3,"CH/CU/FF",6,2616,0.215783968247949,0.901710996724777,0.558747482486362
676917,2025,5,"CH/FC/FF/KC/SI",20,9444,0.243231990680676,0.874221528529755,0.558726759605215
543037,2024,6,"CH/FC/FF/KC/SI/SL",30,23010,0.244935587060139,0.872474210529731,0.558704898794935
661309,2023,4,"CH/FF/SI/SL",12,8487,0.262170565878175,0.855231580458298,0.558701073168236
621244,2025,5,"CH/FC/FF/SI/SV",20,31008,0.244654713072388,0.872746607493997,0.558700660283192
572971,2023,4,"CH/FC/SI/SL",12,5922,0.288659404197544,0.828648579375736,0.55865399178664
656427,2024,5,"CH/FF/KC/SI/SL",20,30828,0.22754539081111,0.889756542112948,0.558650966462029
669912,2024,4,"CH/FF/SI/SL",12,1764,0.261497005878608,0.85574424868284,0.558620627280724
664199,2023,4,"CH/FF/SL/ST",12,9585,0.245786248413762,0.871413110598842,0.558599679506302
502043,2023,6,"CH/CU/FC/FF/SI/ST",30,45495,0.251920474581457,0.865259207434048,0.558589841007753
607481,2024,6,"CH/CU/FC/FF/SI/ST",30,14610,0.252550768583117,0.86453795678825,0.558544362685683
694738,2025,5,"CH/CU/FC/FF/SI",20,22212,0.223908965719232,0.893154355095465,0.558531660407348
621112,2023,6,"CH/CU/FC/FF/SI/ST",30,28110,0.23193568460147,0.885061878864609,0.558498781733039
663574,2023,2,"FF/SV",2,177,0.140669976170968,0.976320986216928,0.558495481193948
640451,2024,4,"CU/FF/FS/SL",12,8154,0.229952766208816,0.887027977871357,0.558490372040086
641149,2024,5,"CH/CU/FF/SI/SL",20,1776,0.225435295047937,0.891545298169893,0.558490296608915
676710,2023,6,"FC/FF/FS/KC/SL/ST",30,31470,0.237958804322138,0.878928806623067,0.558443805472603
687922,2025,5,"CH/FC/FF/SL/ST",20,5256,0.250299476105925,0.866484984598257,0.558392230352091
657585,2024,5,"FC/FF/FS/SI/ST",20,11436,0.237752204530838,0.878999237653872,0.558375721092355
605242,2023,5,"CH/FC/FF/SI/ST",20,10824,0.237786459614289,0.878936899011227,0.558361679312758
668674,2023,5,"CH/FC/FF/SI/SL",20,12636,0.273161349512611,0.843331571967233,0.558246460739922
668984,2025,4,"CH/FF/SI/ST",12,7749,0.281350893287839,0.835138262209357,0.558244577748598
688297,2024,3,"FF/SI/ST",6,3570,0.232770333387701,0.883646407037089,0.558208370212394
672851,2023,5,"CH/CU/FF/SI/SL",20,11064,0.243630254118988,0.872699605993751,0.558164930056369
656427,2025,5,"CH/FF/KC/SI/SL",20,33960,0.2167368812575,0.89958385728033,0.558160369268915
683822,2024,3,"FC/FF/FS",6,336,0.281695080251155,0.834593009579047,0.558144044915101
656756,2023,5,"CH/CU/FC/FF/SI",20,34908,0.2578768706929,0.858367087063511,0.558121978878206
697812,2025,4,"CH/FF/SI/SL",12,1305,0.270983401808968,0.84519571316513,0.558089557487049
687396,2024,3,"FS/SI/SL",6,330,0.227625451749794,0.88852971085317,0.558077581301482
663893,2024,3,"FC/KC/SI",6,4176,0.23661081554358,0.87945609510658,0.55803345532508
681810,2024,4,"FC/FF/SI/ST",12,1557,0.225119751980678,0.890945139568626,0.558032445774652
666808,2025,3,"FC/SI/SL",6,6618,0.27365479153651,0.842381276214661,0.558018033875586
669461,2024,6,"CH/CU/FC/FF/SI/SL",30,20355,0.256358144427827,0.859652623274267,0.558005383851047
608718,2023,4,"CH/FF/SI/SL",12,10152,0.260940286020363,0.855063487249065,0.558001886634714
680885,2024,6,"CU/FC/FF/FS/SI/SL",30,28305,0.267545197893584,0.848412796533542,0.557978997213563
687830,2025,5,"CH/FC/FF/SI/SL",20,5556,0.264354144623574,0.85157088199626,0.557962513309917
605488,2025,5,"CH/FC/FF/SL/ST",20,34164,0.238539087614749,0.877379870325175,0.557959478969962
592254,2025,4,"CH/FF/SL/SV",12,909,0.206666275051493,0.909207970290313,0.557937122670903
677960,2024,5,"CH/FF/SI/SL/ST",20,16956,0.249216858928365,0.866602026143104,0.557909442535735
687863,2025,3,"FF/SL/ST",6,3726,0.245198745275959,0.87058541412899,0.557892079702475
666720,2024,4,"CH/FF/SI/SL",12,3942,0.250323095262324,0.865455316479193,0.557889205870759
643361,2023,6,"CH/CU/FC/FF/SL/ST",30,6270,0.22772139827534,0.888045211260844,0.557883304768092
671131,2023,5,"CH/CU/FF/SI/SL",20,4152,0.24611398796093,0.869622863159531,0.55786842556023
801403,2025,5,"CH/CU/FC/FF/SI",20,21300,0.226361869116448,0.889336341468623,0.557849105292535
682010,2023,2,"FF/SL",2,1017,0.236596355270171,0.879100984500493,0.557848669885333
679156,2024,3,"FC/SI/SL",6,1944,0.288745162449669,0.826877673241092,0.557811417845381
678495,2024,4,"CH/FF/SI/SL",12,7911,0.22844477028356,0.887173301993929,0.557809036138744
663556,2023,4,"CH/CU/FF/SL",12,16371,0.238356858397234,0.877236110948445,0.55779648467284
694462,2024,3,"FF/FS/SL",6,768,0.268311374460593,0.847257949976792,0.557784662218693
808967,2025,6,"CU/FC/FF/FS/SI/SL",30,41820,0.239359397138569,0.876207965486311,0.55778368131244
623465,2024,4,"FC/FF/SI/ST",12,8244,0.229890576260343,0.885651706194175,0.557771141227259
642048,2025,5,"CH/FF/SI/SL/ST",20,2784,0.273237811929727,0.84229664536794,0.557767228648833
570257,2023,4,"CH/FF/SI/SL",12,1935,0.300606986232655,0.814922841526376,0.557764913879516
650496,2023,2,"SI/SL",2,624,0.249869579454732,0.86563897917927,0.557754279317001
502043,2024,6,"CH/CU/FC/FF/SI/ST",30,41460,0.248469733165758,0.867027217356939,0.557748475261348
607481,2023,4,"FC/FF/SI/ST",12,9837,0.233687968100273,0.881794132600594,0.557741050350434
656382,2023,3,"FC/FF/SL",6,2112,0.308900400047701,0.806559256726809,0.557729828387255
663947,2025,6,"CH/CU/FC/FF/SI/ST",30,17370,0.239664924158171,0.875776710732313,0.557720817445242
681151,2025,4,"FC/FF/SI/ST",12,1485,0.237077544058422,0.87823366377981,0.557655603919116
683155,2024,6,"CH/FC/FF/SI/SL/ST",30,30405,0.241641718431163,0.873663573695488,0.557652646063326
694297,2023,5,"CH/CU/FF/SI/ST",20,19320,0.22773628119833,0.887559939601648,0.557648110399989
692285,2024,3,"CH/FF/ST",6,798,0.214869264414587,0.900390275479072,0.557629769946829
542881,2025,5,"CH/FC/FF/SI/SL",20,28008,0.26505825445063,0.850196605490225,0.557627429970427
687922,2024,4,"CH/FC/FF/ST",12,2169,0.248191049187892,0.866934626617336,0.557562837902614
695076,2024,4,"CH/FF/SI/SL",12,4482,0.267900041581586,0.847214283561285,0.557557162571436
663704,2023,3,"CU/SI/SL",6,1998,0.189526403819275,0.925487425194767,0.557506914507021
678394,2025,5,"CH/FC/FF/SI/ST",20,32364,0.264195821083243,0.850806164850346,0.557500992966795
656876,2023,5,"CU/FC/FF/SI/ST",20,8088,0.238005030432146,0.876991534242285,0.557498282337215
687166,2025,2,"FF/SL",2,81,0.365301470988898,0.749559018956168,0.557430244972534
676130,2023,5,"CH/CU/FF/SI/SL",20,8796,0.256226676103704,0.858595009935744,0.557410843019724
656529,2024,4,"CU/FF/SI/SL",12,3159,0.230152884770622,0.884658512058862,0.557405698414742
663574,2024,3,"FF/SL/SV",6,2994,0.193371629990582,0.921438700600077,0.557405165295329
641420,2023,2,"FF/SL",2,222,0.252319316862329,0.862466455972679,0.557392886417504
669373,2023,5,"CH/CU/FF/SI/SL",20,14580,0.25415237910048,0.860622730389105,0.557387554744792
592791,2025,6,"CH/CU/FC/FF/SI/ST",30,29685,0.225269039427961,0.889446644347539,0.55735784188775
571760,2024,6,"CH/CU/FF/SI/SL/SV",30,40830,0.228253356320837,0.886457129861636,0.557355243091236
656427,2023,6,"CH/FC/FF/KC/SI/SL",30,39480,0.245003694623902,0.869673343699554,0.557338519161728
687830,2023,4,"CH/FF/SI/SL",12,2988,0.245904353720924,0.868761331902127,0.557332842811525
672335,2024,3,"FF/SI/SV",6,5178,0.191487113440179,0.923155172323819,0.557321142881999
668943,2024,3,"FF/SL/ST",6,1314,0.208551747607286,0.906080943149361,0.557316345378324
669093,2025,3,"FF/FS/SL",6,7416,0.256118979559735,0.858498142104716,0.557308560832225
642016,2024,2,"FF/ST",2,288,0.171320330927739,0.943196668699562,0.557258499813651
665622,2024,5,"CH/CU/FF/SI/SL",20,8640,0.226019000567602,0.888455872915866,0.557237436741734
670241,2024,5,"CH/CU/FC/FF/SL",20,3084,0.260078337418385,0.854329257129999,0.557203797274192
802419,2025,4,"FC/FF/FS/ST",12,1800,0.241976048550118,0.872419275984841,0.557197662267479
656986,2025,3,"FF/SI/SL",6,4368,0.25803148736496,0.856325242192915,0.557178364778937
800311,2025,4,"CU/FF/FS/ST",12,2637,0.198034870435913,0.916191351261973,0.557113110848943
607074,2023,4,"CH/CU/FF/SL",12,10188,0.218645491854288,0.895555138901661,0.557100315377975
690925,2024,2,"FF/SL",2,153,0.292299580034965,0.821886992501141,0.557093286268053
681867,2023,5,"CH/FC/SI/SL/ST",20,6648,0.269429851251741,0.844697486669929,0.557063668960835
660896,2023,4,"CH/FF/SI/SL",12,2871,0.257000849423659,0.85709795124231,0.557049400332985
657140,2023,5,"CH/FF/KC/SI/SL",20,6900,0.242133586012016,0.871914428764182,0.557024007388099
680739,2023,6,"CH/CU/FF/SI/SL/ST",30,8385,0.244069119529171,0.86995402783271,0.557011573680941
687863,2024,3,"FF/FS/ST",6,3852,0.218566720815265,0.895440104965072,0.557003412890169
656641,2025,4,"CH/CU/FF/SL",12,12492,0.217756404484871,0.896191937211966,0.556974170848418
